OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
8147,MN,Free,LinkNYC - Citybridge,mn-08-121031,34 EAST 73 STREET,40.77237300000,-73.96483900000,993988.92309600000,220675.11742700000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014433,9999-09-09T00:00:00,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4.00000000000,10021,108.00000000000,130.00000000000,1013000.00000000000,1041472.00000000000,1013870050.00000000000,4425,"{'longitude': '-73.964839', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.772373'}"
8148,MN,Free,LinkNYC - Citybridge,mn-04-123657,225 10 AVENUE,40.74788900000,-74.00417700000,983092.61319500000,211752.64511400000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014437,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3.00000000000,10011,104.00000000000,99.00000000000,1009900.00000000000,1012354.00000000000,1006950040.00000000000,4426,"{'longitude': '-74.004177', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.747889'}"
8149,MN,Free,LinkNYC - Citybridge,mn-03-123803,226 EAST 14 STREET,40.73274700000,-73.98610700000,988100.25672300000,206236.50719600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014438,2016-10-28T00:00:00,1,Manhattan,MN22,East Village,2.00000000000,10003,103.00000000000,40.00000000000,1004000.00000000000,1006902.00000000000,1004690020.00000000000,4427,"{'longitude': '-73.986107', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.732747'}"
8150,BK,Free,LinkNYC - Citybridge,bk-02-126904,128 MONTAGUE STREET,40.69472600000,-73.99422700000,985850.84127500000,192383.74979700000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-014440,9999-09-09T00:00:00,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33.00000000000,11201,302.00000000000,5.00000000000,3000502.00000000000,3002077.00000000000,3002490030.00000000000,4428,"{'longitude': '-73.994227', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.694726'}"
8151,MN,Free,LinkNYC - Citybridge,mn-10-119882,2504 FREDERICK DOUGLASS BLVD,40.81569600000,-73.94700200000,998919.89781400000,236461.57141800000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014444,2016-10-25T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,226.00000000000,1022600.00000000000,1058819.00000000000,1019390060.00000000000,4429,"{'longitude': '-73.947002', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.815696'}"
8152,BX,Free,LinkNYC - Citybridge,bx-01-118942,2922 3 AVENUE,40.81744600000,-73.91557400000,1007618.46736000000,237106.02288500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014483,2016-12-28T00:00:00,2,Bronx,BX34,Melrose South-Mott Haven North,17.00000000000,10455,201.00000000000,71.00000000000,2007100.00000000000,2001166.00000000000,2023620020.00000000000,4430,"{'longitude': '-73.915574', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.817446'}"
8153,BX,Free,LinkNYC - Citybridge,bx-07-119802,319 EAST KINGSBRIDGE ROAD,40.86234700000,-73.89389400000,1013599.39536000000,253471.76213500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014485,2017-06-21T00:00:00,2,Bronx,BX05,Bedford Park-Fordham North,15.00000000000,10458,207.00000000000,399.00000000000,2039901.00000000000,2016776.00000000000,2032930010.00000000000,4431,"{'longitude': '-73.893894', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.862347'}"
8154,BX,Free,LinkNYC - Citybridge,bx-01-118944,2914 3 AVENUE,40.81723500000,-73.91582900000,1007547.88712000000,237029.08012500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014492,2016-12-22T00:00:00,2,Bronx,BX34,Melrose South-Mott Haven North,17.00000000000,10455,201.00000000000,71.00000000000,2007100.00000000000,2001164.00000000000,2023620010.00000000000,4432,"{'longitude': '-73.915829', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.817235'}"
8155,QU,Free,LinkNYC - Citybridge,qu-01-125127,30-20 30 AVENUE,40.76689400000,-73.92154600000,1005982.06184000000,218686.58170500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014561,2017-06-26T00:00:00,4,Queens,QN70,Astoria,22.00000000000,11102,401.00000000000,63.00000000000,4006300.00000000000,4007650.00000000000,4005930030.00000000000,4433,"{'longitude': '-73.921546', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.766894'}"
8156,BX,Free,LinkNYC - Citybridge,bx-04-119141,1391 JEROME AVENUE,40.84024800000,-73.91819400000,1006885.51312000000,245412.93638900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014595,2017-07-13T00:00:00,2,Bronx,BX26,Highbridge,16.00000000000,10452,204.00000000000,219.00000000000,2021900.00000000000,2008289.00000000000,2028560020.00000000000,4434,"{'longitude': '-73.918194', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.840248'}"
8157,QU,Free,LinkNYC - Citybridge,qu-01-133224,30-01 33 STREET,40.76593000000,-73.91988200000,1006443.30665000000,218335.84257800000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014602,2017-06-26T00:00:00,4,Queens,QN70,Astoria,22.00000000000,11103,401.00000000000,63.00000000000,4006300.00000000000,4009030.00000000000,4006250040.00000000000,4435,"{'longitude': '-73.919882', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.76593'}"
8158,QU,Free,LinkNYC - Citybridge,qu-04-136003,40-02 73 STREET,40.74662400000,-73.89235600000,1014076.83207000000,211310.16109100000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014604,2017-08-24T00:00:00,4,Queens,QN50,Elmhurst-Maspeth,25.00000000000,11377,404.00000000000,265.00000000000,4026500.00000000000,4030419.00000000000,4013040040.00000000000,4436,"{'longitude': '-73.892356', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.746624'}"
8159,BX,Free,LinkNYC - Citybridge,bx-05-119631,1876 JEROME AVENUE,40.84948600000,-73.91093100000,1008891.74401000000,248780.64618900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014609,2017-07-13T00:00:00,2,Bronx,BX41,Mount Hope,14.00000000000,10453,205.00000000000,233.00000000000,2023301.00000000000,2008231.00000000000,2028520000.00000000000,4437,"{'longitude': '-73.910931', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.849486'}"
8160,MN,Free,LinkNYC - Citybridge,mn-06-138042,392 2 AVENUE,40.73762700000,-73.98096800000,989524.23025300000,208014.58106800000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014610,2017-07-19T00:00:00,1,Manhattan,MN21,Gramercy,2.00000000000,10010,106.00000000000,64.00000000000,1006400.00000000000,1088559.00000000000,1009287500.00000000000,4438,"{'longitude': '-73.980968', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.737627'}"
8161,MN,Free,LinkNYC - Citybridge,mn-06-133709,522 2 AVENUE,40.74171100000,-73.97797300000,990353.89066700000,209502.61155600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014611,2017-12-05T00:00:00,1,Manhattan,MN20,Murray Hill-Kips Bay,2.00000000000,10016,106.00000000000,70.00000000000,1007000.00000000000,1020614.00000000000,1009350000.00000000000,4439,"{'longitude': '-73.977973', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.741711'}"
8162,BX,Free,LinkNYC - Citybridge,bx-04-119152,117 E 167th ST,40.83490400000,-73.91822600000,1006878.50526000000,243465.96817000000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014613,9999-09-09T00:00:00,2,Bronx,BX63,West Concourse,16.00000000000,10452,204.00000000000,197.00000000000,2019700.00000000000,2002855.00000000000,2024650050.00000000000,4440,"{'longitude': '-73.918226', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.834904'}"
8163,MN,Free,LinkNYC - Citybridge,mn-06-136611,279 EAST 44 STREET,40.75129600000,-73.97153400000,992137.11347900000,212995.22629000000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014614,9999-09-09T00:00:00,1,Manhattan,MN19,Turtle Bay-East Midtown,4.00000000000,10017,106.00000000000,90.00000000000,1009000.00000000000,1037574.00000000000,1013180020.00000000000,4441,"{'longitude': '-73.971534', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.751296'}"
8164,MN,Free,LinkNYC - Citybridge,mn-08-135080,400 EAST 68 STREET,40.76511900000,-73.95769400000,995969.23114300000,218033.22901000000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014618,9999-09-09T00:00:00,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5.00000000000,10065,108.00000000000,116.00000000000,1011600.00000000000,1045572.00000000000,1014620000.00000000000,4442,"{'longitude': '-73.957694', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.765119'}"
8165,MN,Free,LinkNYC - Citybridge,mn-06-121424,681 2 AVENUE,40.74665100000,-73.97468600000,991264.24711400000,211302.86845500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014625,9999-09-09T00:00:00,1,Manhattan,MN20,Murray Hill-Kips Bay,4.00000000000,10016,106.00000000000,78.00000000000,1007800.00000000000,1020193.00000000000,1009170030.00000000000,4443,"{'longitude': '-73.974686', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.746651'}"
8166,MN,Free,LinkNYC - Citybridge,mn-04-134628,675 6 AVENUE,40.74212600000,-73.99352200000,986045.13747400000,209653.07516600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014638,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3.00000000000,10011,104.00000000000,87.00000000000,1008700.00000000000,1014774.00000000000,1007970040.00000000000,4444,"{'longitude': '-73.993522', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.742126'}"
8167,MN,Free,LinkNYC - Citybridge,mn-07-120525,765 AMSTERDAM AVENUE,40.79539900000,-73.96925400000,992763.07679400000,229063.75452100000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014639,2016-11-23T00:00:00,1,Manhattan,MN12,Upper West Side,7.00000000000,10025,107.00000000000,185.00000000000,1018500.00000000000,1055899.00000000000,1018520000.00000000000,4445,"{'longitude': '-73.969254', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.795399'}"
8168,MN,Free,LinkNYC - Citybridge,mn-10-119959,1940 ADAM CLAYTON POWELL JR BOULEVARD,40.80404700000,-73.95214000000,997499.96758300000,232216.63404200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014642,2017-01-09T00:00:00,1,Manhattan,MN11,Central Harlem South,9.00000000000,10026,110.00000000000,218.00000000000,1021800.00000000000,1084042.00000000000,1019230030.00000000000,4446,"{'longitude': '-73.95214', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.804047'}"
8169,MN,Free,LinkNYC - Citybridge,mn-10-119961,2010 ADAM CLAYTON POWELL JR BOULEVARD,40.80595000000,-73.95075400000,997883.19253800000,232910.29341500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014643,2017-01-09T00:00:00,1,Manhattan,MN11,Central Harlem South,9.00000000000,10027,110.00000000000,220.00000000000,1022000.00000000000,1079502.00000000000,1019260030.00000000000,4447,"{'longitude': '-73.950754', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.80595'}"
8170,MN,Free,LinkNYC - Citybridge,mn-10-119942,2446 ADAM CLAYTON POWELL JR BOULEVARD,40.81991600000,-73.94055200000,1000704.15343000000,238000.33179200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014645,2017-09-15T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,232.00000000000,1023200.00000000000,1060430.00000000000,1020280020.00000000000,4448,"{'longitude': '-73.940552', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.819916'}"
8171,MN,Free,LinkNYC - Citybridge,mn-10-119941,2430 ADAM CLAYTON POWELL JR BOULEVARD,40.81929300000,-73.94101800000,1000575.35316000000,237773.14851900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014647,9999-09-09T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,230.00000000000,1023000.00000000000,1086083.00000000000,1020270030.00000000000,4449,"{'longitude': '-73.941018', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.819293'}"
8172,MN,Free,LinkNYC - Citybridge,mn-10-120055,2361 ADAM CLAYTON POWELL JR BOULEVARD,40.81726400000,-73.94205600000,1000288.49842000000,237033.75728100000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014648,2017-06-20T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,230.00000000000,1023000.00000000000,1060015.00000000000,1020070000.00000000000,4450,"{'longitude': '-73.942056', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.817264'}"
8173,MN,Free,LinkNYC - Citybridge,mn-10-119948,2340 ADAM CLAYTON POWELL JR BOULEVARD,40.81678000000,-73.94284200000,1000070.91881000000,236857.25730600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014649,2017-01-09T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,228.00000000000,1022800.00000000000,1060220.00000000000,1020230030.00000000000,4451,"{'longitude': '-73.942842', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.81678'}"
8174,MN,Free,LinkNYC - Citybridge,mn-10-119944,2260 ADAM CLAYTON POWELL JR BOULEVARD,40.81415600000,-73.94475600000,999541.87130700000,235900.91866800000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014650,2016-12-16T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,226.00000000000,1022600.00000000000,1058810.00000000000,1019390030.00000000000,4452,"{'longitude': '-73.944756', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.814156'}"
8175,MN,Free,LinkNYC - Citybridge,mn-10-120046,2215 ADAM CLAYTON POWELL JR BOULEVARD,40.81261100000,-73.94545800000,999347.90417500000,235337.89814000000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014651,2017-02-23T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10027,110.00000000000,226.00000000000,1022600.00000000000,1058070.00000000000,1019150060.00000000000,4453,"{'longitude': '-73.945458', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.812611'}"
8176,MN,Free,LinkNYC - Citybridge,mn-10-120042,2013 ADAM CLAYTON POWELL JR BOULEVARD,40.80624900000,-73.95009500000,998065.75910200000,233019.21642600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014655,2017-01-11T00:00:00,1,Manhattan,MN11,Central Harlem South,9.00000000000,10027,110.00000000000,220.00000000000,1022000.00000000000,1057660.00000000000,1019050060.00000000000,4454,"{'longitude': '-73.950095', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.806249'}"
8177,MN,Free,LinkNYC - Citybridge,mn-10-119896,2711 FREDERICK DOUGLASS BOULEVARD,40.82230800000,-73.94244500000,1000179.74864000000,238871.32447200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014662,2016-12-16T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9.00000000000,10030,110.00000000000,259.00000000000,1025900.00000000000,1060788.00000000000,1020447500.00000000000,4455,"{'longitude': '-73.942445', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.822308'}"
8178,MN,Free,LinkNYC - Citybridge,mn-12-121455,1358 ST NICHOLAS AVENUE,40.84719700000,-73.93514800000,1002192.53858000000,247940.75416800000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014670,9999-09-09T00:00:00,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,261.00000000000,1026100.00000000000,1063235.00000000000,1021330070.00000000000,4456,"{'longitude': '-73.935148', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.847197'}"
8179,QU,Free,LinkNYC - Citybridge,qu-03-146071,79-20 37 AVENUE,40.74945900000,-73.88645500000,1015710.36128000000,212345.00875900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-022685,9999-09-09T00:00:00,4,Queens,QN28,Jackson Heights,25.00000000000,11372,403.00000000000,285.00000000000,4028500.00000000000,4449493.00000000000,4012900000.00000000000,4457,"{'longitude': '-73.886455', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.749459'}"
8180,QU,Free,LinkNYC - Citybridge,qu-03-146069,80-12 37 AVENUE,40.74953200000,-73.88583200000,1015883.09715000000,212372.17340300000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-022686,9999-09-09T00:00:00,4,Queens,QN28,Jackson Heights,25.00000000000,11372,403.00000000000,283.00000000000,4028300.00000000000,4029986.00000000000,4012910000.00000000000,4458,"{'longitude': '-73.885832', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.749532'}"
8181,QU,Free,LinkNYC - Citybridge,qu-04-145788,90-20 QUEENS BOULEVARD,40.73334200000,-73.87083800000,1020046.29093000000,206479.27508300000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018037,2017-04-10T00:00:00,4,Queens,QN29,Elmhurst,25.00000000000,11373,404.00000000000,475.00000000000,4047500.00000000000,4457337.00000000000,4028570070.00000000000,4459,"{'longitude': '-73.870838', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.733342'}"
8182,QU,Free,LinkNYC - Citybridge,qu-06-145846,100-26 QUEENS BOULEVARD,40.72649500000,-73.85313800000,1024955.81425000000,203992.39488700000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018040,2017-08-16T00:00:00,4,Queens,QN17,Forest Hills,29.00000000000,11375,406.00000000000,713.00000000000,4071306.00000000000,4075137.00000000000,4031700030.00000000000,4460,"{'longitude': '-73.853138', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.726495'}"
8183,QU,Free,LinkNYC - Citybridge,qu-06-145847,99-40 67 AVENUE,40.72669500000,-73.85392900000,1024736.45084000000,204064.89441300000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018041,2017-07-12T00:00:00,4,Queens,QN17,Forest Hills,29.00000000000,11375,406.00000000000,713.00000000000,4071306.00000000000,4075136.00000000000,4031700030.00000000000,4461,"{'longitude': '-73.853929', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.726695'}"
8184,QU,Free,LinkNYC - Citybridge,qu-06-145764,98-108 QUEENS BOULEVARD,40.72709500000,-73.85478900000,1024497.84370000000,204210.23040900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018042,2017-04-05T00:00:00,4,Queens,QN17,Forest Hills,29.00000000000,11374,406.00000000000,713.00000000000,4071306.00000000000,4074784.00000000000,4031590060.00000000000,4462,"{'longitude': '-73.854789', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.727095'}"
7729,QU,Free,LinkNYC - Citybridge,qu-01-136586,42-02 NORTHERN BOULEVARD,40.75312200000,-73.92072000000,1006215.43375000000,213669.18786900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011120,9999-09-09T00:00:00,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26.00000000000,11101,401.00000000000,171.00000000000,4017100.00000000000,4002366.00000000000,4001830050.00000000000,4007,"{'longitude': '-73.92072', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.753122'}"
7730,MN,Free,LinkNYC - Citybridge,mn-06-137822,850 2 AVENUE,40.75183400000,-73.97059300000,992397.64084500000,213191.49787900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011127,9999-09-09T00:00:00,1,Manhattan,MN19,Turtle Bay-East Midtown,4.00000000000,10017,106.00000000000,90.00000000000,1009000.00000000000,1038781.00000000000,1013387500.00000000000,4008,"{'longitude': '-73.970593', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.751834'}"
7731,MN,Free,LinkNYC - Citybridge,mn-04-136381,734 10 AVENUE,40.76478600000,-73.99159000000,986579.70989600000,217909.12230200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011130,2017-11-02T00:00:00,1,Manhattan,MN15,Clinton,3.00000000000,10019,104.00000000000,133.00000000000,1013300.00000000000,1026666.00000000000,1010600000.00000000000,4009,"{'longitude': '-73.99159', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.764786'}"
7732,MN,Free,LinkNYC - Citybridge,mn-04-134727,123A 7 AVENUE,40.74068600000,-73.99799900000,984804.36731800000,209128.38100600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011133,2018-01-08T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3.00000000000,10011,104.00000000000,81.00000000000,1008100.00000000000,1014648.00000000000,1007930000.00000000000,4010,"{'longitude': '-73.997999', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.740686'}"
7733,MN,Free,LinkNYC - Citybridge,mn-06-134535,380 2 AVENUE,40.73708800000,-73.98136800000,989413.44996300000,207818.18251100000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011138,2017-12-05T00:00:00,1,Manhattan,MN21,Gramercy,2.00000000000,10010,106.00000000000,64.00000000000,1006400.00000000000,1020567.00000000000,1009270060.00000000000,4011,"{'longitude': '-73.981368', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.737088'}"
